id,estado,antiguedad,vivienda,plazo,edad,estadocivil,registros,trabajo,gastos,ingresos,activos,deuda,cantidad,precio
1058,bueno,14,propietario,60,39,casado,no,fijo,105,129,3500,1200,750,1888
4252,bueno,10,propietario,60,40,casado,no,fijo,60,194,7000,0,1600,2171
4033,bueno,9,propietario,60,42,casado,no,fijo,75,140,7000,0,1000,1423
1900,malo,7,alquila,60,49,casado,sí,fijo,67,68,0,0,1300,1500
1854,bueno,3,padres,48,22,soltero,no,fijo,35,50,0,0,1100,1382
1891,bueno,20,propietario,60,34,casado,no,fijo,75,61,1500,700,800,1177
271,bueno,3,propietario,60,30,separado,no,fijo,60,157,15000,0,1000,2010
3610,bueno,7,propietario,60,44,casado,no,fijo,90,271,11000,5500,800,945
4451,bueno,22,propietario,60,46,casado,no,fijo,60,75,3000,600,950,1263
1999,bueno,3,padres,60,28,soltero,no,fijo,35,187,0,0,700,873
544,bueno,16,propietario,60,39,casado,no,fijo,60,148,3500,0,750,1346
1676,malo,8,alquila,24,44,casado,no,fijo,68,83,40000,0,1300,1372
788,bueno,3,propietario,60,47,casado,no,fijo,75,300,8000,0,1060,1160
3891,bueno,1,propietario,60,21,soltero,sí,fijo,35,294,53000,0,1300,1398
240,bueno,3,NA,24,42,soltero,no,fijo,35,337,NA,NA,1300,1624
4038,bueno,2,privado,60,24,casado,no,fijo,35,170,5000,1500,1150,1200
2132,bueno,12,propietario,60,34,casado,no,fijo,75,172,10000,3900,1000,1568
2994,malo,16,propietario,60,44,casado,no,fijo,35,150,2500,400,2000,2190
4374,bueno,2,alquila,48,34,separado,sí,fijo,44,90,7000,0,600,1063
2230,bueno,1,alquila,60,35,viudo,no,fijo,45,100,0,0,1250,1400
449,bueno,5,alquila,48,28,casado,no,fijo,63,183,0,0,1100,1615
178,bueno,18,padres,60,34,casado,no,fijo,60,112,6550,0,600,1346
2862,bueno,1,padres,36,27,soltero,no,fijo,35,91,0,0,1000,1866
4266,malo,8,alquila,60,30,casado,no,fijo,85,103,0,0,1090,1090
4372,bueno,12,propietario,36,43,casado,no,fijo,45,70,5000,0,700,1487
3790,bueno,3,propietario,60,26,casado,no,fijo,45,128,3000,0,1300,1790
4355,bueno,19,propietario,48,52,casado,no,fijo,60,68,6000,0,850,1393
2342,bueno,5,otra,60,31,casado,no,fijo,75,95,2000,0,1100,1388
825,bueno,0,propietario,36,42,casado,no,fijo,105,75,10000,0,400,725
2534,bueno,23,otra,54,38,separado,no,fijo,60,178,0,0,740,989
747,bueno,18,propietario,36,49,casado,no,fijo,60,80,15000,0,800,1419
255,bueno,13,propietario,42,34,casado,no,fijo,105,190,2500,300,1100,1395
2482,bueno,13,propietario,60,28,casado,no,fijo,45,148,3500,144,1350,1496
4290,bueno,3,padres,60,27,casado,no,fijo,45,140,5000,0,1400,1721
4140,bueno,1,propietario,60,22,casado,sí,fijo,45,230,2000,288,800,1588
4157,bueno,16,propietario,60,31,casado,no,fijo,60,160,12000,0,1850,1862
4165,malo,14,propietario,36,37,casado,sí,fijo,75,120,13000,3500,1250,1350
3797,bueno,5,alquila,36,40,separado,no,fijo,43,75,0,0,400,650
3961,bueno,11,alquila,12,29,soltero,no,fijo,44,93,0,0,700,1667
1254,malo,1,alquila,60,31,divorciado,sí,fijo,43,76,0,0,500,1300
1414,malo,11,alquila,48,40,casado,no,fijo,59,140,0,0,1000,1930
4383,bueno,12,otra,36,33,casado,no,fijo,45,267,0,0,1000,1696
3688,bueno,16,privado,48,34,casado,no,fijo,60,85,2000,0,800,1866
1740,malo,3,otra,60,21,soltero,no,fijo,35,146,0,0,1400,1646
516,bueno,2,padres,60,43,casado,no,fijo,45,100,0,0,1500,1645
2561,bueno,10,privado,60,46,casado,no,fijo,75,66,5500,1700,1250,1525
2074,bueno,1,privado,36,27,casado,no,fijo,45,124,NA,NA,1300,1636
4304,bueno,2,alquila,36,27,casado,no,fijo,45,102,0,0,600,650
3191,bueno,5,alquila,36,30,casado,no,fijo,74,140,0,0,850,862
3080,malo,8,alquila,60,58,casado,no,fijo,35,NA,0,0,1700,2136
4329,bueno,36,propietario,60,51,casado,no,fijo,35,205,4000,0,950,1017
3045,malo,5,padres,48,28,casado,no,fijo,35,173,0,0,1600,1630
2750,malo,5,propietario,48,40,casado,sí,fijo,35,87,5000,0,600,1258
2523,bueno,2,padres,60,26,soltero,no,fijo,35,104,10000,0,1400,1490
4189,bueno,4,alquila,36,60,separado,no,fijo,46,111,0,0,500,750
3091,bueno,4,padres,30,30,soltero,no,fijo,35,81,0,0,600,775
4178,bueno,2,padres,60,48,casado,sí,fijo,45,106,1500,0,1000,1253
657,bueno,1,padres,60,27,soltero,no,fijo,35,180,0,0,1000,1067
3284,malo,5,propietario,42,32,casado,no,fijo,60,96,6000,800,1700,2349
4313,bueno,8,propietario,60,41,casado,no,fijo,60,70,5000,0,900,1300
3268,bueno,3,propietario,60,39,casado,no,fijo,60,120,4500,870,900,1580
3099,bueno,5,alquila,48,26,separado,no,fijo,53,178,0,0,1200,2279
2751,bueno,0,padres,42,21,soltero,no,fijo,35,75,0,0,900,1141
420,bueno,6,otra,48,25,soltero,no,fijo,35,300,0,0,2400,2700
4402,malo,12,alquila,36,36,casado,sí,fijo,74,140,0,0,1400,1725
595,bueno,3,propietario,18,39,casado,sí,fijo,90,138,7000,0,500,700
2442,bueno,18,propietario,36,42,casado,no,fijo,75,121,2000,150,900,1633
2978,bueno,28,propietario,30,54,casado,no,fijo,45,234,15000,0,1250,2166
3841,bueno,4,propietario,48,40,casado,sí,fijo,60,150,3500,200,800,800
3548,malo,6,alquila,48,37,soltero,no,fijo,55,200,0,0,1450,1650
3017,bueno,2,alquila,60,36,soltero,no,fijo,52,170,0,0,1300,1400
2214,bueno,2,propietario,24,20,soltero,no,fijo,45,176,5000,0,700,1299
1899,malo,11,privado,36,44,casado,no,fijo,90,89,2000,100,250,450
1261,malo,12,propietario,60,39,casado,no,fijo,90,95,4000,250,1450,1686
1283,bueno,20,privado,60,39,casado,no,fijo,90,159,2000,0,750,790
1317,bueno,16,propietario,36,57,casado,no,fijo,60,154,4000,130,700,1090
1795,bueno,0,propietario,60,26,casado,no,fijo,45,150,3500,0,1310,1464
2680,bueno,2,padres,60,41,casado,sí,fijo,35,80,0,0,1000,1500
4268,malo,15,propietario,60,53,separado,no,fijo,35,95,16500,0,1600,1955
88,bueno,27,propietario,60,53,casado,no,fijo,60,125,10000,0,1426,1426
191,bueno,1,propietario,24,27,casado,no,fijo,45,126,3000,3700,200,300
2394,bueno,20,propietario,36,36,casado,sí,fijo,75,130,3500,0,1500,2000
4137,malo,5,padres,24,26,soltero,sí,fijo,35,104,0,0,1000,1314
468,bueno,8,propietario,60,40,casado,no,fijo,60,90,4500,0,1100,1638
787,bueno,5,padres,36,27,soltero,no,fijo,35,105,9500,2350,1000,1443
3814,bueno,5,alquila,36,51,casado,no,fijo,63,184,0,0,635,785
917,bueno,21,propietario,48,52,casado,no,fijo,60,117,3000,0,1650,2276
3353,bueno,16,padres,60,31,casado,sí,fijo,35,150,0,0,1300,1400
3893,bueno,19,padres,60,34,soltero,no,fijo,35,80,0,0,1000,1097
463,malo,0,propietario,48,29,separado,no,fijo,35,55,4000,0,757,1566
3093,bueno,20,propietario,60,54,casado,no,fijo,60,191,5000,0,600,1400
2732,malo,2,propietario,60,38,casado,sí,fijo,75,77,13000,5000,1805,1805
1650,malo,4,alquila,36,27,separado,no,fijo,47,116,0,0,1300,1700
3852,bueno,16,alquila,48,32,soltero,sí,fijo,47,120,0,0,800,1224
83,malo,1,propietario,36,29,casado,no,fijo,60,70,4500,0,850,1100
2573,bueno,7,propietario,36,41,casado,no,fijo,75,87,4500,0,2000,2104
895,bueno,15,alquila,60,37,casado,no,fijo,58,134,500,0,900,1333
1523,bueno,2,padres,48,34,soltero,no,fijo,45,157,4000,0,1450,1769
3879,malo,3,alquila,60,32,casado,no,fijo,50,147,0,0,1100,1226
2840,malo,2,propietario,60,32,casado,sí,fijo,60,101,7000,2500,1600,1850
2454,bueno,24,otra,60,40,casado,no,fijo,45,115,0,0,1250,1461
1855,bueno,5,otra,36,54,casado,no,fijo,45,300,0,0,800,1180
1419,bueno,0,propietario,36,36,casado,no,fijo,75,424,9500,700,1000,1690
1212,bueno,19,propietario,60,49,casado,no,fijo,135,150,3500,0,1100,1477
640,bueno,1,padres,60,22,casado,no,fijo,60,117,0,0,1100,1280
3999,bueno,18,alquila,48,53,casado,no,fijo,54,92,0,0,1340,1345
4332,bueno,2,propietario,36,42,casado,no,fijo,45,92,800,0,1200,2274
3536,bueno,4,padres,60,24,casado,no,fijo,35,130,0,0,800,897
1504,malo,1,alquila,48,37,separado,sí,fijo,46,110,0,0,900,1312
2271,bueno,6,padres,60,24,separado,no,fijo,45,220,3000,0,1600,1700
1784,bueno,2,propietario,60,31,casado,no,fijo,60,121,4500,800,1450,1600
3839,bueno,2,padres,60,24,soltero,no,fijo,35,164,0,0,900,1516
2906,bueno,16,alquila,60,47,casado,sí,fijo,72,120,0,0,1150,1428
92,malo,9,padres,60,32,soltero,sí,fijo,35,105,0,0,1490,1490
2450,bueno,2,padres,60,23,soltero,no,fijo,35,106,0,0,820,1097
3885,malo,12,propietario,60,37,casado,no,fijo,60,98,9000,200,800,1012
838,bueno,11,propietario,36,46,casado,no,fijo,60,155,16500,0,1000,1800
217,bueno,9,propietario,60,48,casado,sí,fijo,60,83,2500,0,1100,1212
2985,bueno,2,propietario,48,57,casado,no,fijo,45,184,4000,0,1000,1500
2090,bueno,4,privado,60,27,casado,no,fijo,45,53,2500,300,780,861
326,bueno,11,alquila,60,58,casado,no,fijo,71,110,3000,0,1150,1363
2492,bueno,15,otra,36,30,casado,no,fijo,45,131,0,0,250,1341
1443,bueno,20,propietario,48,53,casado,no,fijo,60,135,4000,0,1170,1297
1637,bueno,3,padres,36,22,soltero,no,fijo,35,65,0,0,1000,1629
2037,malo,14,propietario,60,37,casado,sí,fijo,75,60,2500,0,1500,1648
3354,bueno,1,alquila,36,27,casado,sí,fijo,46,108,0,0,475,550
2047,bueno,5,padres,48,28,casado,no,fijo,45,120,0,0,1100,1537
79,bueno,9,alquila,36,55,casado,no,fijo,70,250,30000,0,1750,2276
1084,bueno,17,propietario,60,34,casado,no,fijo,75,173,4000,1600,933,964
1228,bueno,12,propietario,12,40,casado,no,fijo,75,390,8000,0,500,1732
2003,bueno,3,propietario,36,26,casado,no,fijo,45,133,26000,0,1000,1300
3129,bueno,6,otra,60,20,casado,no,fijo,45,130,0,0,1250,1404
2677,bueno,14,propietario,60,34,soltero,no,fijo,35,90,5000,0,1000,1349
3672,bueno,1,alquila,36,27,soltero,no,fijo,62,270,0,0,600,825
564,bueno,4,padres,24,23,soltero,no,fijo,35,78,3000,0,500,1346
1562,bueno,20,propietario,36,43,casado,no,fijo,60,80,3000,0,600,675
4131,malo,2,propietario,60,26,soltero,sí,fijo,35,110,7000,0,535,1710
1425,bueno,1,propietario,36,24,casado,no,fijo,45,113,3500,0,1200,1702
459,bueno,4,propietario,60,49,casado,no,fijo,45,123,5000,0,1450,1735
1744,bueno,10,propietario,24,45,separado,no,fijo,35,77,14000,0,200,300
797,malo,1,alquila,60,27,soltero,no,fijo,43,75,0,0,1000,1375
3941,malo,3,padres,60,30,casado,sí,fijo,45,120,4000,0,1500,1621
2779,bueno,10,padres,36,37,soltero,sí,fijo,35,150,0,0,1000,2484
2828,bueno,30,privado,36,66,soltero,no,fijo,35,111,3500,0,800,1251
2307,bueno,22,propietario,12,45,casado,no,fijo,60,100,3000,0,400,1531
3651,bueno,9,propietario,60,39,casado,no,fijo,35,350,8000,0,1250,1304
3674,malo,5,otra,24,25,casado,no,fijo,60,NA,0,0,500,750
2824,bueno,5,padres,24,35,casado,sí,fijo,35,189,3000,0,800,1828
1982,bueno,8,propietario,48,53,casado,no,fijo,45,147,8000,700,750,797
1336,bueno,4,propietario,48,36,casado,no,fijo,75,210,4000,0,1800,2628
171,bueno,20,propietario,48,55,casado,no,fijo,45,185,5000,0,1000,1383
2133,malo,2,propietario,60,27,soltero,no,fijo,60,46,3000,0,700,1130
2324,bueno,10,alquila,48,26,soltero,no,fijo,52,169,2000,0,1000,1242
2879,malo,5,alquila,60,29,casado,no,fijo,56,105,0,0,1350,1396
2493,bueno,24,propietario,48,39,casado,no,fijo,75,125,6000,200,1000,1409
2913,bueno,13,padres,36,27,soltero,no,fijo,35,105,0,0,500,800
495,bueno,10,propietario,60,34,casado,no,fijo,75,110,2500,300,1150,1367
1189,bueno,10,alquila,60,36,casado,no,fijo,85,100,0,0,850,1150
2256,bueno,7,propietario,36,24,casado,no,fijo,60,112,3500,0,1100,1460
2902,bueno,19,privado,60,54,casado,no,fijo,45,80,3500,0,1300,1534
4161,bueno,15,propietario,48,40,soltero,no,fijo,35,95,7000,4000,800,1086
3596,malo,11,alquila,48,53,casado,sí,fijo,81,210,0,0,1260,1538
4006,bueno,0,privado,48,41,casado,no,fijo,75,146,10000,0,1370,1623
3414,bueno,3,propietario,36,41,casado,sí,fijo,45,270,25000,0,900,910
1804,bueno,4,otra,60,28,casado,no,fijo,60,143,0,0,1150,1630
2661,bueno,23,propietario,36,59,casado,no,fijo,35,100,7000,0,850,1334
248,bueno,5,padres,36,27,soltero,no,fijo,35,200,4000,0,600,1098
1272,malo,0,padres,48,25,casado,no,fijo,60,247,0,0,1900,1900
3984,bueno,18,padres,60,42,divorciado,sí,fijo,35,145,0,0,1000,1025
1539,bueno,6,propietario,60,29,casado,no,fijo,60,125,5000,0,1500,1531
1866,malo,1,alquila,60,29,casado,no,fijo,84,86,0,0,1350,1743
138,malo,1,alquila,60,37,soltero,no,fijo,45,100,0,0,1150,1555
2144,bueno,4,propietario,36,45,casado,sí,fijo,60,98,2500,0,450,575
2870,bueno,13,propietario,36,50,casado,no,fijo,45,139,1800,0,715,1683
3137,malo,0,otra,36,19,soltero,no,fijo,35,100,0,0,650,650
1859,bueno,0,propietario,36,28,casado,no,fijo,45,142,8000,4000,900,1888
3058,bueno,29,propietario,48,60,casado,no,fijo,35,152,3500,0,1050,1550
3063,bueno,5,otra,24,33,casado,no,fijo,60,115,0,0,400,1600
566,bueno,31,alquila,60,51,casado,sí,fijo,135,300,0,0,1000,1380
3849,bueno,16,otra,60,34,casado,no,fijo,60,120,6000,0,1350,1487
2467,malo,0,otra,60,23,soltero,no,fijo,35,NA,0,0,700,969
4065,bueno,18,propietario,60,45,soltero,sí,fijo,35,197,2000,0,1500,1578
2086,malo,1,alquila,60,55,casado,sí,fijo,91,157,0,0,2500,2860
299,bueno,35,propietario,60,54,casado,no,fijo,45,182,4000,0,1000,1568
1326,bueno,13,padres,60,27,casado,no,fijo,60,100,0,0,950,1152
490,bueno,2,alquila,60,28,soltero,no,fijo,43,81,0,0,1000,1135
1191,bueno,22,alquila,48,46,casado,no,fijo,86,110,0,0,1150,1528
1529,bueno,20,propietario,18,40,casado,no,fijo,75,210,3500,0,800,1717
2149,bueno,4,propietario,60,38,casado,no,fijo,75,145,4500,0,1450,1657
4327,bueno,18,privado,60,42,casado,no,fijo,90,162,2500,400,1550,1615
2665,bueno,4,propietario,60,34,casado,no,fijo,45,205,11000,3700,1300,2060
214,malo,5,padres,36,22,soltero,no,fijo,35,88,0,0,750,1218
139,bueno,0,propietario,60,31,casado,no,fijo,60,105,3500,0,1100,1170
2051,bueno,6,propietario,60,50,casado,no,fijo,60,260,6000,0,1650,1800
1951,bueno,12,propietario,18,31,casado,sí,fijo,60,153,4500,400,600,1850
1961,malo,6,padres,36,28,casado,no,fijo,75,83,7000,0,675,775
2827,malo,2,propietario,60,32,casado,sí,fijo,60,260,2500,450,1800,2400
2119,bueno,13,padres,48,31,casado,no,fijo,75,80,0,0,1000,1575
2207,bueno,4,padres,60,28,divorciado,no,fijo,35,185,0,0,1500,1797
3127,bueno,15,privado,60,31,casado,no,fijo,60,100,2500,800,1000,1323
3178,bueno,0,alquila,60,35,soltero,no,fijo,60,250,0,0,1650,1673
2383,bueno,18,privado,36,45,casado,no,fijo,45,220,20000,0,800,1600
770,malo,18,propietario,48,43,casado,no,fijo,90,100,3500,0,1400,1403
1346,bueno,10,propietario,60,33,casado,no,fijo,75,364,60000,0,1300,1804
3908,bueno,11,propietario,60,33,casado,no,fijo,60,106,6000,0,1500,1702
3189,malo,1,privado,60,41,casado,sí,fijo,45,77,4000,0,1300,1673
4292,bueno,14,propietario,60,31,casado,no,fijo,60,110,5500,2500,1000,1314
848,bueno,1,propietario,36,21,soltero,no,fijo,35,127,10000,0,850,1014
3078,malo,3,privado,60,35,casado,sí,fijo,45,219,1000,0,1000,1232
2418,bueno,10,alquila,36,46,casado,no,fijo,114,235,0,0,500,1531
2105,bueno,2,otra,36,29,soltero,no,fijo,35,70,0,0,300,850
1352,bueno,11,propietario,60,29,soltero,no,fijo,35,57,1500,0,700,994
3925,bueno,3,alquila,36,21,soltero,no,fijo,44,89,0,0,400,500
1263,bueno,20,propietario,60,51,casado,no,fijo,60,250,2500,0,1250,1825
4344,bueno,1,alquila,60,34,casado,no,fijo,58,130,0,0,1000,1101
3684,bueno,8,propietario,60,51,casado,no,fijo,45,250,4000,0,1000,1250
2000,bueno,1,propietario,48,27,casado,no,fijo,45,90,5000,0,350,1680
3711,bueno,3,propietario,60,38,soltero,no,fijo,35,250,5000,0,1500,1934
1319,bueno,11,propietario,60,37,casado,no,fijo,90,289,7000,250,1200,1599
3678,bueno,3,propietario,12,24,soltero,sí,fijo,35,105,6000,0,500,1138
2171,bueno,4,alquila,12,21,soltero,no,fijo,52,70,0,0,400,700
674,bueno,2,propietario,60,26,casado,sí,fijo,60,137,4000,350,1200,2200
840,bueno,9,propietario,48,38,casado,no,fijo,75,360,8000,4000,1700,1713
3680,bueno,16,propietario,48,40,casado,no,fijo,60,225,20000,3000,700,834
4152,bueno,2,padres,48,29,soltero,no,fijo,35,111,0,0,1000,1854
4401,bueno,1,privado,60,24,soltero,no,fijo,35,174,7000,6500,950,1468
899,bueno,2,propietario,60,34,casado,no,fijo,60,176,4000,450,1800,2271
802,bueno,3,padres,60,23,soltero,no,fijo,45,113,4000,0,900,1105
1470,bueno,13,propietario,60,28,casado,no,fijo,60,102,3500,0,1175,1375
572,malo,3,otra,36,25,soltero,no,fijo,45,NA,0,0,900,1270
1838,bueno,23,propietario,24,57,casado,no,fijo,45,93,2500,0,600,1118
771,malo,4,alquila,60,38,casado,sí,fijo,118,130,0,0,900,1086
1361,bueno,12,propietario,36,46,casado,sí,fijo,60,117,3000,0,825,1325
746,malo,2,alquila,60,42,soltero,sí,fijo,35,NA,0,0,1900,2259
3767,bueno,1,alquila,60,29,casado,no,fijo,73,133,0,0,1000,1158
2511,malo,0,alquila,18,28,casado,sí,fijo,68,83,0,0,200,300
1253,malo,12,propietario,60,34,casado,no,fijo,60,115,4000,0,1650,1686
276,bueno,2,propietario,36,23,soltero,no,fijo,35,88,5500,0,750,1218
1293,malo,25,padres,60,64,casado,sí,fijo,45,130,0,0,2047,2946
1635,bueno,23,propietario,48,60,casado,no,fijo,35,80,3000,0,1150,1242
1120,bueno,1,propietario,60,24,soltero,no,fijo,35,70,4000,0,1200,1505
257,bueno,6,propietario,60,28,casado,no,fijo,60,102,5000,0,700,1355
3377,bueno,3,padres,60,35,soltero,no,fijo,35,190,2500,0,1400,1561
100,bueno,8,alquila,60,52,casado,no,fijo,89,137,4000,0,800,1086
146,malo,12,padres,60,31,separado,sí,fijo,35,101,0,0,1300,1300
2585,malo,2,propietario,60,31,casado,no,fijo,45,55,4000,800,700,1250
2622,bueno,1,padres,36,33,casado,no,fijo,35,200,0,0,600,1580
3018,bueno,18,propietario,60,35,casado,no,fijo,45,92,4000,0,950,1250
4299,bueno,7,propietario,60,60,casado,no,fijo,45,145,5000,0,1350,1363
3532,bueno,14,propietario,60,34,casado,no,fijo,45,130,4000,0,1100,1654
152,malo,1,padres,48,28,soltero,no,fijo,35,83,0,0,1000,1320
303,bueno,1,padres,24,23,soltero,no,fijo,35,62,0,0,350,350
3100,bueno,26,propietario,48,49,casado,no,fijo,60,240,2000,0,1750,2047
3108,bueno,7,propietario,60,26,casado,no,fijo,35,132,5000,2400,650,900
1741,malo,0,alquila,60,19,soltero,no,fijo,35,NA,0,0,1200,1503
2890,malo,14,alquila,48,33,casado,no,fijo,65,45,0,0,1300,1695
3238,bueno,24,propietario,36,42,casado,no,fijo,90,97,5800,0,500,1536
1512,bueno,4,otra,12,28,casado,no,fijo,45,99,0,0,250,1000
4195,malo,4,alquila,60,23,soltero,sí,fijo,45,97,0,0,1250,1635
3386,bueno,23,otra,60,43,casado,no,fijo,60,155,0,0,1650,2270
2645,bueno,8,propietario,36,38,casado,no,fijo,45,150,23000,0,2800,4400
4,bueno,0,alquila,60,24,soltero,no,fijo,63,182,2500,0,900,1325
603,bueno,3,alquila,60,40,casado,no,fijo,84,86,0,0,1000,1197
2439,bueno,3,otra,36,40,casado,no,fijo,60,90,NA,0,400,1661
3408,bueno,14,padres,48,31,soltero,sí,fijo,35,100,0,0,800,1084
431,bueno,29,alquila,60,57,casado,no,fijo,80,203,0,0,1100,1297
461,malo,3,privado,60,34,casado,sí,fijo,75,200,2500,0,1350,1589
3888,bueno,1,propietario,60,40,casado,sí,fijo,45,100,8500,0,400,1570
2100,bueno,3,alquila,48,36,casado,no,fijo,71,105,0,0,350,1526
1853,bueno,20,propietario,36,51,casado,sí,fijo,75,228,4000,0,1200,1620
1978,bueno,20,padres,60,46,soltero,no,fijo,35,108,8000,0,550,1106
652,bueno,37,propietario,60,52,casado,no,fijo,45,324,7000,0,1550,1590
1475,malo,8,alquila,60,40,separado,no,fijo,70,100,0,0,1300,1510
3315,bueno,6,propietario,60,42,separado,no,fijo,35,87,10000,0,1400,1725
594,malo,13,privado,60,30,casado,sí,fijo,75,85,3500,0,1100,1417
3987,bueno,14,propietario,60,28,casado,no,fijo,35,216,4000,0,1750,2270
3639,bueno,15,propietario,60,38,casado,no,fijo,45,118,4000,2600,1250,1616
789,bueno,1,padres,48,22,casado,no,fijo,45,117,0,0,768,896
1118,bueno,19,propietario,60,33,casado,no,fijo,75,200,10000,1620,1000,1671
4230,malo,7,propietario,60,25,casado,no,fijo,35,75,3000,0,1350,1674
142,bueno,19,propietario,36,33,casado,no,fijo,60,115,6700,2000,1000,2084
3930,bueno,3,privado,60,35,casado,no,fijo,75,185,3500,1200,700,845
1586,malo,10,alquila,48,34,casado,no,fijo,83,79,0,0,1200,1215
4434,malo,8,propietario,36,51,viudo,no,fijo,35,92,2500,0,875,1150
528,bueno,6,propietario,60,29,casado,no,fijo,60,115,6000,2000,1250,1780
417,malo,9,alquila,36,46,casado,no,fijo,84,87,0,0,1200,1471
3328,malo,1,padres,48,40,soltero,sí,fijo,35,80,3500,0,1100,1144
3022,bueno,13,padres,36,34,soltero,no,fijo,35,90,0,0,500,1014
2121,malo,15,propietario,60,44,casado,no,fijo,75,240,10000,7000,1000,1026
3384,bueno,20,propietario,60,47,casado,no,fijo,90,212,11000,0,1150,1669
2949,malo,4,alquila,60,34,soltero,no,fijo,43,80,0,0,1500,2218
728,malo,12,propietario,60,37,casado,no,fijo,90,80,5000,0,1600,1800
2796,bueno,12,propietario,36,32,casado,no,fijo,45,115,3500,0,800,1280
76,bueno,19,alquila,60,38,casado,no,fijo,86,108,0,0,1000,1132
389,bueno,3,padres,48,29,soltero,no,fijo,35,145,0,0,1000,1028
268,bueno,2,padres,36,30,casado,no,fijo,45,170,0,0,700,1090
111,bueno,11,alquila,60,32,casado,no,fijo,79,185,0,0,950,1117
1119,bueno,6,propietario,60,28,casado,no,fijo,60,187,5000,0,1500,2180
721,bueno,11,alquila,60,38,casado,no,fijo,91,160,0,0,600,1200
4202,bueno,12,propietario,60,39,soltero,sí,fijo,35,125,4000,0,1000,1516
3016,bueno,11,propietario,60,38,casado,sí,fijo,60,352,5000,0,1300,1850
3659,bueno,23,propietario,24,47,casado,no,fijo,35,114,3000,0,400,765
26,bueno,12,propietario,36,54,casado,no,fijo,60,130,4000,0,700,2100
197,bueno,12,propietario,60,34,casado,sí,fijo,75,125,5500,4000,950,1462
1131,bueno,3,alquila,36,25,soltero,no,fijo,49,138,0,0,900,1717
3313,bueno,0,privado,18,27,casado,no,fijo,45,60,0,0,750,1050
486,bueno,2,padres,48,26,casado,no,fijo,60,110,10000,0,1300,1700
1113,malo,0,alquila,48,39,casado,sí,fijo,153,330,0,0,1000,1260
2165,bueno,1,privado,60,24,casado,no,fijo,45,115,14500,0,1400,1675
4124,bueno,3,propietario,18,40,casado,no,fijo,45,140,4000,0,400,1772
759,bueno,13,padres,60,32,casado,no,fijo,60,152,0,0,900,1654
2776,malo,13,otra,48,37,casado,no,fijo,60,98,0,0,950,1365
941,bueno,4,propietario,60,26,casado,no,fijo,45,140,3500,1500,600,1137
3072,bueno,3,padres,48,25,soltero,no,fijo,35,32,0,0,700,1114
336,bueno,8,otra,60,28,casado,no,fijo,45,200,0,0,700,1529
2195,bueno,6,propietario,60,29,casado,no,fijo,60,220,15000,4500,1200,1256
1688,bueno,11,propietario,60,41,casado,no,fijo,60,313,7500,2000,2180,2654
2386,bueno,20,padres,48,37,soltero,no,fijo,35,114,0,0,1200,2472
387,bueno,8,privado,36,39,casado,no,fijo,60,135,4000,1500,1300,1504
1372,bueno,1,propietario,60,34,casado,sí,fijo,45,180,2500,300,1300,1817
4409,bueno,16,propietario,48,55,casado,no,fijo,45,120,2500,0,650,1551
57,bueno,7,padres,60,26,soltero,no,fijo,35,100,0,0,1000,1238
2452,malo,8,padres,60,28,soltero,sí,fijo,35,76,0,0,1300,1550
1373,bueno,1,alquila,60,21,casado,no,fijo,58,132,0,0,1275,1381
282,bueno,8,privado,36,39,casado,no,fijo,75,128,2500,0,550,550
4067,malo,0,alquila,60,25,casado,sí,fijo,69,235,0,0,1400,1650
1124,malo,3,alquila,60,31,casado,sí,fijo,81,57,0,0,1400,1475
4029,bueno,15,propietario,60,50,casado,sí,fijo,35,112,4000,0,1150,1400
1774,bueno,5,propietario,60,48,casado,no,fijo,60,187,3000,0,1300,1400
